Year,Week,Dengue_Count,Daily_Rainfall,Mean_Temperature,Max_Temperature,Min_Temperature,Min_Wind_Speed,Max_Wind_speed,Relative_Humidity,Trend_Dengue,Trend_Dengue_Symptoms,Trend_Fever,Trend_Mosquito,Wolbachia_Ratio,External_Events
2015,9,190.0,2.148687350835322,27.720714285714287,32.388571428571424,24.571428571428573,10.403571428571428,33.66,75.8,49.0,25.0,73.0,81.0,0.0,0.0
2015,10,110.0,2.559610705596107,27.904999999999998,32.745714285714286,25.00642857142857,8.452142857142857,30.752142857142857,76.6,55.0,34.0,77.0,72.0,0.0,0.0
2015,11,91.0,5.91558752997602,27.27753623188406,31.492857142857144,24.685000000000002,9.110000000000001,34.517857142857146,76.6,47.0,52.0,82.0,77.0,0.0,0.0
2015,12,130.0,8.333732057416269,28.07857142857143,32.63928571428571,25.38642857142857,7.7978571428571435,29.98071428571429,76.6,44.0,25.0,67.0,60.0,0.0,0.0
2015,13,91.0,4.201909307875895,28.276642335766425,31.85071428571429,25.818571428571428,9.905714285714286,35.40357142857143,76.6,46.0,35.0,72.0,68.0,0.0,0.0
2015,14,107.0,8.893062200956939,27.742857142857144,32.06785714285714,25.209285714285716,6.507142857142857,32.17142857142857,77.1,56.0,49.0,75.0,85.0,0.0,0.0
2015,15,137.0,3.3214285714285716,28.62,32.87285714285714,26.103571428571428,7.956428571428572,31.041428571428572,76.6,46.0,0.0,74.0,69.0,0.0,0.0
2015,16,113.0,2.268809523809524,28.99357142857143,33.09285714285714,26.018571428571427,8.337142857142858,30.92142857142857,76.6,56.0,46.0,72.0,82.0,0.0,0.0
2015,17,119.0,9.442142857142857,27.915,32.89214285714286,24.982142857142858,6.423571428571428,33.19428571428571,76.6,40.0,36.0,69.0,66.0,0.0,0.0
2015,18,135.0,16.209756097560977,27.681021897810222,31.69197080291971,24.855474452554745,5.994160583941606,31.59343065693431,78.9,46.0,47.0,79.0,88.0,0.0,0.0
2015,19,158.0,3.0714285714285716,28.764661654135338,32.35639097744361,26.245864661654135,7.239097744360902,29.05263157894737,76.6,61.0,64.0,84.0,76.0,0.0,0.0
2015,20,109.0,5.5497512437810945,28.810526315789474,32.16842105263158,26.518796992481203,7.168421052631579,29.545112781954888,76.6,65.0,85.0,87.0,72.0,0.0,0.0
2015,21,180.0,7.004466501240695,28.563636363636363,31.685714285714283,26.227067669172932,7.044360902255639,29.492481203007518,76.6,66.0,46.0,95.0,77.0,0.0,0.0
2015,22,152.0,1.583743842364532,29.137593984962407,32.70751879699248,26.77744360902256,8.063157894736843,30.43984962406015,76.6,57.0,50.0,100.0,66.0,0.0,0.0
2015,23,193.0,4.025238095238095,28.79136690647482,32.809285714285714,26.070714285714285,6.760714285714286,28.532857142857143,75.8,59.0,65.0,96.0,66.0,0.0,0.0
2015,24,207.0,5.691866028708134,27.872142857142858,30.710714285714285,25.62142857142857,7.165,31.562142857142856,76.6,68.0,77.0,98.0,75.0,0.0,0.0
2015,25,240.0,1.5661904761904761,28.7431654676259,31.437857142857144,26.51142857142857,8.365,30.025,76.6,71.0,58.0,91.0,85.0,0.0,0.0
2015,26,242.0,0.11166666666666668,29.75142857142857,32.66142857142857,27.739285714285714,10.190714285714286,30.249285714285712,76.6,68.0,26.0,81.0,71.0,0.0,0.0
2015,27,272.0,4.131100478468899,28.968840579710143,31.77357142857143,26.062857142857144,8.597122302158274,33.608633093525185,74.9,66.0,46.0,78.0,55.0,0.0,0.0
2015,28,263.0,2.8162291169451072,29.158571428571427,31.995,26.639285714285716,8.965,31.56474820143885,76.6,66.0,59.0,70.0,74.0,0.0,0.0
2015,29,293.0,4.327446300715991,29.133812949640287,32.11071428571429,26.91142857142857,10.01142857142857,33.89785714285714,76.6,81.0,40.0,74.0,69.0,0.0,0.0
2015,30,250.0,0.512621359223301,29.176119402985073,32.63134328358209,26.741044776119406,9.198507462686566,33.57388059701492,76.6,65.0,32.0,72.0,60.0,0.0,0.0
2015,31,226.0,1.8274038461538462,28.220143884892085,31.800719424460432,25.730215827338128,8.659712230215828,35.83597122302158,76.7,49.0,25.0,74.0,62.0,0.0,0.0
2015,32,221.0,16.207159904534606,27.275714285714287,30.334999999999997,24.11714285714286,7.572142857142857,34.54,76.6,59.0,36.0,76.0,63.0,0.0,0.0
2015,33,250.0,3.2454761904761904,28.361428571428572,31.555,26.137857142857143,8.695714285714287,33.38785714285714,76.6,71.0,70.0,80.0,66.0,0.0,0.0
2015,34,225.0,1.2851318944844123,28.818571428571428,31.849285714285713,26.474285714285713,9.204285714285714,32.34428571428571,76.6,55.0,46.0,74.0,60.0,0.0,0.0
2015,35,246.0,1.4988038277511961,28.816666666666666,31.917857142857144,26.55072463768116,9.448550724637682,33.017391304347825,76.6,47.0,46.0,69.0,60.0,0.0,0.0
2015,36,217.0,1.2136919315403423,29.07037037037037,32.446323529411764,26.821323529411764,9.50294117647059,30.613970588235293,75.0,54.0,33.0,66.0,59.0,0.0,0.0
2015,37,303.0,2.435036496350365,28.340714285714284,31.543571428571433,25.855,8.54,31.220000000000002,76.6,64.0,70.0,69.0,52.0,0.0,0.0
2015,38,214.0,5.831719128329298,28.29857142857143,31.312142857142856,26.25857142857143,8.055,30.42285714285714,76.6,53.0,29.0,71.0,56.0,0.0,0.0
2015,39,257.0,1.353186274509804,28.67357142857143,31.8,26.353571428571428,7.705,28.45642857142857,76.6,67.0,54.0,83.0,70.0,0.0,0.0
2015,40,236.0,7.498267326732674,28.158571428571427,31.60214285714286,25.252142857142857,7.324285714285715,32.232142857142854,75.4,59.0,39.0,69.0,51.0,0.0,0.0
2015,41,235.0,4.063366336633663,28.447142857142858,32.29857142857143,25.750714285714285,6.707142857142857,27.709285714285716,76.6,61.0,37.0,68.0,74.0,0.0,0.0
2015,42,224.0,0.5167487684729064,29.146428571428572,32.84285714285714,26.716428571428573,7.514285714285714,26.558571428571426,76.6,57.0,49.0,76.0,72.0,0.0,0.0
2015,43,246.0,1.1395121951219511,29.14428571428571,32.558571428571426,26.84285714285714,8.155714285714286,28.58857142857143,76.6,60.0,50.0,71.0,71.0,0.0,0.0
2015,44,266.0,6.2137592137592135,27.885401459854016,32.105035971223025,24.980575539568346,6.806474820143885,30.49136690647482,79.1,59.0,34.0,71.0,72.0,0.0,0.0
2015,45,198.0,5.4772727272727275,27.96142857142857,31.987142857142857,25.446428571428573,6.7,28.033571428571427,76.6,58.0,52.0,76.0,82.0,0.0,0.0
2015,46,254.0,5.720466321243523,27.86642857142857,31.96857142857143,25.509285714285717,6.197857142857143,28.029285714285713,76.6,59.0,57.0,71.0,78.0,0.0,0.0
2015,47,283.0,10.964736842105264,27.46544117647059,31.295652173913044,24.933333333333334,6.697101449275363,31.390579710144927,76.6,53.0,69.0,71.0,70.0,0.0,0.0
2015,48,259.0,9.509234828496043,27.607246376811595,31.92357142857143,25.082142857142856,6.8742857142857146,31.264285714285716,76.6,65.0,57.0,78.0,74.0,0.0,0.0
2015,49,357.0,16.93938618925831,27.47357142857143,32.22642857142857,24.895714285714288,6.706428571428571,32.89857142857143,81.1,79.0,79.0,74.0,74.0,0.0,0.0
2015,50,333.0,17.36384039900249,27.33642857142857,31.52285714285714,24.63,6.892857142857143,32.96357142857143,76.6,75.0,88.0,74.0,100.0,0.0,0.0
2015,51,367.0,1.108128078817734,27.723741007194246,31.131654676258993,25.323741007194243,8.262142857142857,33.91571428571429,76.6,67.0,69.0,84.0,86.0,0.0,0.0
2015,52,457.0,5.327586206896552,28.120143884892084,31.888489208633093,25.117985611510793,8.099285714285715,33.981428571428566,76.6,100.0,100.0,80.0,8.0,0.0,0.0
2016,1,545.0,1.1204030226700252,28.435714285714287,32.31142857142857,25.992857142857144,9.26,33.7037037037037,76.6,76.0,72.0,86.0,7.0,0.0,0.0
2016,2,620.0,8.32246913580247,28.112142857142857,32.11714285714285,25.808571428571426,7.416428571428571,31.569285714285712,76.6,69.0,56.0,89.0,9.0,0.0,0.0
2016,3,637.0,6.846564885496183,28.12015503875969,31.94651162790698,25.7984496124031,8.51923076923077,34.58538461538462,76.6,100.0,91.0,94.0,12.0,0.0,0.0
2016,4,624.0,5.779591836734694,28.010317460317463,31.876190476190477,25.568253968253966,9.358267716535433,36.548818897637794,76.6,84.0,100.0,98.0,15.0,0.0,0.0
2016,5,525.0,7.895348837209302,27.923577235772356,31.421138211382114,25.494308943089433,10.195121951219512,35.79593495934959,78.8,81.0,86.0,100.0,8.0,0.0,0.0
2016,6,419.0,3.876781002638522,27.38421052631579,30.479824561403507,25.3140350877193,9.714912280701755,33.599122807017544,76.6,73.0,76.0,96.0,8.0,0.0,0.0
2016,7,590.0,12.90051282051282,27.301626016260162,30.7072,25.038400000000003,10.26,37.5448,76.6,70.0,90.0,95.0,7.0,0.0,0.0
2016,8,511.0,2.3935897435897435,27.78174603174603,31.589682539682542,25.297619047619047,11.811111111111112,39.488888888888894,76.6,66.0,64.0,94.0,8.0,0.0,0.0
2016,9,411.0,0.6956962025316455,28.409230769230767,32.206923076923076,26.206153846153846,12.128030303030304,39.12651515151515,74.7,61.0,59.0,86.0,7.0,0.0,0.0
2016,10,395.0,6.837688442211055,28.486259541984733,32.669172932330824,25.992481203007518,8.684962406015037,32.278195488721806,76.6,50.0,47.0,81.0,6.0,0.0,0.0
2016,11,373.0,1.0005012531328321,28.751908396946565,33.153383458646616,26.169172932330827,8.648872180451127,29.509022556390978,76.6,44.0,49.0,78.0,7.0,0.0,0.0
2016,12,303.0,2.0784461152882203,28.942857142857143,32.918796992481205,26.554135338345862,8.993233082706766,33.96390977443609,76.6,50.0,40.0,74.0,7.0,0.0,0.0
2016,13,377.0,2.100250626566416,29.22519083969466,33.43684210526316,26.56015037593985,10.44812030075188,35.1203007518797,75.6,49.0,36.0,65.0,6.0,0.0,0.0
2016,14,291.0,5.492982456140351,28.9984375,33.40075187969925,26.19624060150376,7.802255639097745,30.36616541353383,76.6,45.0,45.0,74.0,7.0,0.0,0.0
2016,15,221.0,4.080200501253133,29.543548387096774,33.42769230769231,26.607692307692307,7.914285714285714,33.16466165413534,76.6,38.0,43.0,70.0,7.0,0.0,0.0
2016,16,228.0,6.003258145363409,29.60076923076923,33.568421052631585,26.924812030075188,7.750375939849624,30.481954887218045,76.6,37.0,44.0,72.0,6.0,0.0,0.0
2016,17,242.0,7.208270676691729,28.834108527131782,33.13007518796993,26.18796992481203,6.63984962406015,30.257142857142856,77.4,38.0,46.0,66.0,7.0,0.0,0.0
2016,18,178.0,3.917042606516291,29.530081300813006,33.8,26.827067669172934,6.818045112781954,30.77744360902256,76.6,33.0,33.0,66.0,8.0,0.0,0.0
2016,19,215.0,10.924812030075188,28.92578125,33.10300751879699,26.262406015037595,6.815789473684211,33.6593984962406,76.6,34.0,42.0,70.0,8.0,0.0,0.0
2016,20,211.0,11.217293233082707,28.709448818897638,32.67272727272727,25.800757575757576,7.694736842105263,35.54887218045113,76.6,40.0,49.0,75.0,8.0,0.0,0.0
2016,21,198.0,3.648872180451128,29.526515151515152,32.94962406015038,26.4,8.068421052631578,31.56015037593985,76.6,42.0,33.0,75.0,8.0,0.0,0.0
2016,22,215.0,4.761421319796955,28.1578125,31.665413533834588,25.594736842105263,6.77593984962406,34.69473684210526,77.7,41.0,59.0,73.0,7.0,0.0,0.0
2016,23,158.0,6.957397959183674,28.67063492063492,32.11052631578947,26.103007518796993,7.370676691729323,33.94962406015038,76.6,37.0,46.0,75.0,8.0,0.0,0.0
2016,24,193.0,12.66476683937824,27.75564516129032,30.746616541353387,25.30075187969925,7.470676691729324,31.490977443609022,76.6,35.0,56.0,71.0,7.0,0.0,0.0
2016,25,213.0,6.918253968253968,28.387596899224807,31.6203007518797,25.72330827067669,7.690225563909774,33.062406015037595,76.6,44.0,49.0,76.0,7.0,0.0,0.0
2016,26,234.0,0.012698412698412698,29.9696,33.236090225563906,27.72255639097744,8.470676691729322,25.59548872180451,77.3,37.0,44.0,77.0,6.0,0.0,0.0
2016,27,246.0,4.363101604278075,29.52619047619048,32.71729323308271,26.558646616541356,8.75563909774436,33.08270676691729,76.6,43.0,38.0,80.0,7.0,0.0,0.0
2016,28,223.0,9.336507936507935,27.972307692307695,31.480451127819546,25.11578947368421,7.214285714285714,37.21278195488722,76.6,43.0,34.0,89.0,7.0,0.0,0.0
2016,29,266.0,15.605585106382978,27.17890625,30.696969696969695,24.224242424242423,7.65530303030303,34.9530303030303,76.6,40.0,59.0,82.0,7.0,0.0,0.0
2016,30,220.0,5.90625,27.936290322580643,30.938095238095237,25.203968253968252,7.134920634920635,32.72698412698413,76.6,45.0,38.0,83.0,7.0,0.0,0.0
2016,31,209.0,2.456382978723404,28.63253968253968,31.675193798449612,25.92480620155039,9.062015503875969,35.37596899224806,74.0,31.0,38.0,66.0,6.0,0.0,0.0
2016,32,197.0,1.8726562500000001,29.2264,32.160769230769226,26.73846153846154,8.548854961832062,32.71221374045802,76.6,37.0,35.0,68.0,6.0,0.0,0.0
2016,33,220.0,7.104076086956522,29.104166666666668,32.29761904761905,25.7515873015873,9.621428571428572,36.080158730158736,76.6,37.0,39.0,61.0,7.0,0.0,0.0
2016,34,271.0,4.969722222222222,29.114529914529914,32.192682926829264,26.48048780487805,9.27741935483871,33.471774193548384,76.6,86.0,67.0,81.0,100.0,0.0,0.0
2016,35,308.0,3.4429850746268658,28.376,31.957936507936505,25.576190476190476,7.5268292682926825,31.16260162601626,73.9,56.0,40.0,74.0,55.0,0.0,0.0
2016,36,238.0,6.504878048780488,28.202380952380953,31.415873015873018,25.016666666666666,9.144444444444444,39.630158730158726,76.6,44.0,31.0,78.0,22.0,0.0,0.0
2016,37,174.0,8.753086419753087,28.143089430894307,31.44206349206349,24.42142857142857,8.547619047619047,39.3515873015873,76.6,39.0,24.0,73.0,17.0,0.0,0.0
2016,38,173.0,4.042153846153846,28.58606557377049,32.198412698412696,25.29126984126984,9.38,36.7408,76.6,31.0,26.0,69.0,10.0,0.0,0.0
2016,39,135.0,0.6416413373860183,29.01451612903226,32.82460317460317,25.953968253968252,8.784126984126983,34.98730158730159,72.0,33.0,21.0,64.0,8.0,0.0,0.0
2016,40,124.0,11.18170731707317,28.013709677419353,31.13064516129032,24.891129032258064,8.175806451612903,34.28709677419355,76.6,33.0,22.0,70.0,9.0,0.036363636,0.0
2016,41,94.0,4.5241477272727275,29.305833333333332,32.545528455284554,26.172357723577235,11.38225806451613,40.86290322580645,76.6,28.0,0.0,65.0,7.0,0.036363636,0.0
2016,42,106.0,4.470604395604395,28.681147540983606,31.798412698412697,25.46746031746032,8.423809523809524,36.607142857142854,76.6,26.0,23.0,60.0,6.0,0.036363636,0.0
2016,43,81.0,11.481967213114753,27.10650406504065,30.724603174603175,24.260317460317463,7.723015873015873,35.142857142857146,76.6,27.0,25.0,68.0,7.0,0.036363636,0.0
2016,44,85.0,8.83956043956044,27.72380952380952,30.933333333333334,24.696031746031746,8.588095238095237,37.083333333333336,77.6,18.0,16.0,64.0,5.0,0.036363636,0.0
2016,45,82.0,6.515384615384615,27.575000000000003,31.22222222222222,24.99126984126984,7.457142857142857,30.681746031746034,76.6,20.0,19.0,64.0,6.0,0.036363636,0.0
2016,46,71.0,13.28909574468085,27.154700854700852,30.82857142857143,24.732539682539684,7.317460317460317,32.4015873015873,76.6,24.0,23.0,60.0,7.0,0.036363636,0.0
2016,47,75.0,7.525066666666667,27.646491228070175,30.945901639344264,24.8344262295082,8.324390243902439,33.855284552845525,76.6,19.0,12.0,67.0,6.0,0.036363636,0.0
2016,48,86.0,2.821066666666667,27.316814159292036,30.35121951219512,25.099186991869917,8.652845528455284,29.194308943089432,72.8,18.0,14.0,66.0,7.0,0.036363636,0.0
2016,49,59.0,4.69813829787234,28.021551724137932,32.06290322580645,25.195967741935487,8.156451612903226,33.13145161290323,76.6,18.0,16.0,63.0,6.0,0.036363636,0.0
2016,50,81.0,4.271693121693122,28.014876033057853,32.05873015873016,25.335714285714285,9.203174603174602,36.74920634920635,76.6,16.0,18.0,61.0,6.0,0.036363636,0.0
2016,51,70.0,15.067631578947369,27.455932203389832,32.23730158730159,24.75,9.880158730158731,39.73571428571429,76.6,17.0,12.0,64.0,5.0,0.036363636,0.0
2016,52,64.0,2.2018181818181817,26.711224489795917,30.275471698113204,24.54245283018868,9.781481481481482,33.94537037037037,84.8,87.0,70.0,80.0,79.0,0.036363636,0.0
2017,1,70.0,2.919437340153453,27.913274336283184,31.6781512605042,25.29159663865546,7.899248120300752,29.102255639097745,76.6,83.0,51.0,71.0,59.0,0.036363636,0.0
2017,2,91.0,2.6795918367346943,28.216666666666665,32.26470588235294,25.775630252100843,8.662406015037593,31.48421052631579,76.6,74.0,0.0,74.0,74.0,0.036363636,0.0
2017,3,74.0,13.788174807197944,27.03302752293578,31.289473684210527,24.49824561403509,8.696240601503758,33.896240601503756,76.6,70.0,47.0,71.0,67.0,0.036363636,0.0
2017,4,63.0,14.369350649350649,26.01132075471698,28.879464285714285,24.136607142857144,9.852380952380953,36.30238095238096,76.6,66.0,50.0,84.0,70.0,0.036363636,0.0
2017,5,62.0,5.404145077720207,27.12761904761905,31.208928571428572,24.894642857142856,9.235714285714286,31.395238095238096,83.2,68.0,69.0,83.0,75.0,0.036363636,0.0
2017,6,77.0,6.857368421052632,27.200970873786407,31.27889908256881,24.87247706422018,11.212195121951218,37.33983739837399,76.6,69.0,45.0,75.0,73.0,0.036363636,0.0
2017,7,53.0,1.9258760107816713,26.78252427184466,30.236697247706424,24.535779816513763,13.475609756097562,41.25365853658536,76.6,64.0,68.0,74.0,84.0,0.036363636,0.0
2017,8,54.0,7.378067885117494,26.942201834862384,31.035652173913043,24.698260869565217,8.533333333333333,33.79285714285714,76.6,84.0,34.0,72.0,70.0,0.036363636,0.0
2017,9,41.0,10.283422459893048,26.429090909090906,29.605042016806724,24.284873949579833,9.811904761904762,36.76666666666667,82.5,72.0,75.0,79.0,81.0,0.036363636,0.0
2017,10,32.0,5.254177897574124,27.2070796460177,31.514285714285712,24.692436974789917,9.253174603174603,31.53253968253968,76.6,81.0,46.0,81.0,77.0,0.036363636,0.0
2017,11,35.0,3.393530997304582,27.93761467889908,32.05593220338983,25.303389830508475,7.717460317460318,30.410317460317458,76.6,85.0,58.0,79.0,75.0,0.036363636,0.0
2017,12,32.0,5.662880886426593,28.08782608695652,32.260504201680675,25.357142857142858,8.283333333333333,33.28174603174603,76.6,82.0,52.0,80.0,80.0,0.036363636,0.0
2017,13,50.0,6.0190735694822886,27.235042735042736,31.127118644067796,25.06949152542373,6.976190476190476,31.51984126984127,83.5,89.0,83.0,78.0,100.0,0.036363636,0.0
2017,14,37.0,5.892098092643052,28.11391304347826,31.68448275862069,24.973275862068967,7.894262295081967,36.3827868852459,76.6,76.0,51.0,76.0,92.0,0.036363636,0.0
2017,15,32.0,9.419942196531792,27.888235294117646,31.569607843137256,25.141176470588235,6.664150943396226,29.55,76.6,79.0,69.0,78.0,98.0,0.036363636,0.0
2017,16,51.0,13.676785714285714,28.022,32.06831683168317,25.003960396039606,6.85,33.323076923076925,76.6,65.0,45.0,83.0,82.0,0.036363636,0.0
2017,17,37.0,8.9309375,27.715957446808513,31.433684210526312,25.09052631578947,7.41340206185567,32.236082474226805,76.6,93.0,91.0,91.0,89.0,0.036363636,0.0
2017,18,40.0,4.936904761904762,28.492857142857144,31.39591836734694,26.005102040816325,6.961764705882353,30.85588235294118,82.8,73.0,75.0,91.0,96.0,0.036363636,0.0
2017,19,48.0,4.892732558139534,28.47641509433962,31.410377358490567,25.971698113207548,7.9761467889908255,30.91926605504587,76.6,90.0,79.0,100.0,86.0,0.036363636,0.0
2017,20,50.0,4.369732937685461,29.03939393939394,32.0979797979798,26.772727272727273,9.013761467889909,34.25412844036697,76.6,98.0,93.0,94.0,81.0,0.036363636,0.0
2017,21,50.0,12.559316770186335,28.21651376146789,31.588181818181816,25.44272727272727,8.056637168141593,36.603539823008845,76.6,93.0,100.0,100.0,88.0,0.036363636,0.0
2017,22,66.0,9.98670520231214,28.922448979591838,32.183673469387756,26.379591836734694,8.646153846153846,31.558119658119658,80.2,93.0,81.0,89.0,71.0,0.036363636,0.0
2017,23,62.0,2.4605978260869565,29.471999999999998,32.833333333333336,27.14411764705882,8.731932773109243,28.978991596638654,76.6,92.0,85.0,81.0,75.0,0.036363636,0.0
2017,24,79.0,8.978531073446328,28.667021276595744,32.21052631578947,25.925263157894737,7.720689655172414,32.20431034482758,76.6,75.0,50.0,77.0,74.0,0.036363636,0.0
2017,25,73.0,3.596952908587258,28.264,30.974257425742575,25.542574257425745,7.482758620689655,32.49224137931034,76.6,76.0,69.0,80.0,71.0,0.036363636,0.0
2017,26,75.0,3.6221875,28.06375,31.378750000000004,25.621249999999996,7.3989473684210525,29.942105263157895,79.6,93.0,42.0,79.0,71.0,0.036363636,0.0
2017,27,63.0,5.769207317073171,27.965555555555557,30.693333333333335,25.27111111111111,8.63030303030303,32.03636363636364,76.6,100.0,94.0,84.0,82.0,0.036363636,0.0
2017,28,53.0,12.42231884057971,27.48165137614679,30.222727272727273,24.814545454545453,8.827678571428573,35.847321428571426,76.6,89.0,44.0,86.0,86.0,0.036363636,0.0
2017,29,51.0,0.004838709677419355,28.946153846153845,31.9017094017094,26.867521367521366,9.676470588235293,29.11764705882353,76.6,95.0,52.0,72.0,79.0,0.036363636,0.0
2017,30,66.0,0.7227397260273973,29.25045871559633,31.94954128440367,27.141284403669726,10.572727272727272,33.515454545454546,76.6,62.0,40.0,68.0,73.0,0.036363636,0.0
2017,31,60.0,1.6533875338753388,29.331092436974792,32.36470588235294,27.221008403361346,10.89296875,35.83828125,79.9,85.0,51.0,74.0,62.0,0.036363636,0.0
2017,32,56.0,7.423369565217392,27.51951219512195,30.151219512195123,25.243089430894308,7.513740458015267,32.27709923664122,76.6,89.0,83.0,74.0,86.0,0.036363636,0.0
2017,33,52.0,9.148247978436657,27.846218487394957,31.34876033057851,25.168595041322316,7.96060606060606,32.72272727272727,76.6,99.0,61.0,72.0,76.0,0.036363636,0.0
2017,34,52.0,1.863660477453581,28.394017094017094,31.198387096774194,26.2241935483871,9.092424242424244,33.9219696969697,76.6,68.0,49.0,76.0,73.0,0.036363636,0.0
2017,35,33.0,0.6363395225464191,28.486206896551725,31.71219512195122,26.358536585365854,8.661832061068703,31.82137404580153,81.0,68.0,49.0,78.0,87.0,0.036363636,0.0
2017,36,40.0,7.3296874999999995,28.017647058823528,31.204761904761906,25.376984126984127,7.057894736842106,36.20902255639098,76.6,72.0,39.0,73.0,75.0,0.036363636,0.0
2017,37,53.0,7.609016393442623,28.117796610169492,31.417460317460318,25.11904761904762,7.544360902255639,31.93308270676692,76.6,83.0,42.0,73.0,78.0,0.036363636,0.0
2017,38,59.0,8.29946524064171,27.59051724137931,31.16290322580645,24.641935483870967,7.509160305343512,36.4587786259542,76.6,71.0,53.0,76.0,82.0,0.036363636,0.0
2017,39,39.0,6.410732984293194,27.802542372881355,31.008,25.3208,6.553787878787879,34.15,82.5,91.0,70.0,77.0,93.0,0.036363636,0.0
2017,40,52.0,10.216797900262467,27.429411764705883,31.225396825396825,24.85952380952381,6.37593984962406,30.457894736842107,76.6,76.0,74.0,79.0,83.0,0.036363636,0.0
2017,41,55.0,9.302879581151831,28.223076923076924,31.69827777777778,24.93888888888889,7.602255639097745,31.33007518796992,76.6,95.0,79.0,77.0,82.0,0.036363636,0.0
2017,42,63.0,0.39454545454545453,29.612605042016806,33.05555555555556,26.840476190476192,7.19172932330827,29.878195488721804,76.6,79.0,58.0,66.0,84.0,0.036363636,0.0
2017,43,77.0,3.0716535433070864,28.07542372881356,31.7856,25.506400000000003,6.576515151515152,29.03409090909091,76.6,93.0,46.0,69.0,71.0,0.036363636,0.0
2017,44,62.0,8.393157894736841,27.433027522935777,30.843589743589742,24.632478632478634,6.5671755725190835,33.62977099236641,86.3,70.0,51.0,75.0,66.0,0.036363636,0.0
2017,45,44.0,17.852602739726027,26.93592233009709,30.705042016806722,24.45378151260504,6.722307692307692,33.497692307692304,76.6,91.0,63.0,88.0,72.0,0.036363636,0.0
2017,46,50.0,12.998347107438015,27.6578431372549,31.247826086956522,24.848695652173912,7.0968,34.6832,76.6,69.0,75.0,82.0,77.0,0.036363636,0.0
2017,47,24.0,9.621067415730337,27.081914893617018,30.730555555555558,24.526851851851852,6.706779661016949,33.940677966101696,76.6,87.0,66.0,78.0,76.0,0.036363636,0.0
2017,48,38.0,1.822067039106145,28.03456790123457,31.589247311827958,25.444086021505377,9.189285714285715,32.15089285714286,85.2,76.0,0.0,79.0,80.0,0.036363636,0.0
2017,49,34.0,5.176044568245126,27.667032967032966,31.505050505050505,25.4,7.670175438596491,29.726315789473684,76.6,98.0,53.0,77.0,59.0,0.036363636,0.0
2017,50,40.0,13.477591036414566,27.137634408602153,31.875,24.548000000000002,7.666666666666667,34.54298245614035,76.6,61.0,0.0,73.0,52.0,0.036363636,0.0
2017,51,51.0,4.856779661016949,27.35979381443299,31.028301886792452,24.871698113207547,9.887068965517242,36.21810344827586,76.6,54.0,38.0,87.0,71.0,0.036363636,0.0
2017,52,66.0,16.800246305418717,26.895575221238936,30.58595041322314,24.669421487603305,7.871212121212121,33.717424242424244,76.6,31.0,50.0,83.0,72.0,0.036363636,0.0
2018,1,83.0,12.879842931937175,26.41764705882353,29.66216216216216,24.36126126126126,6.618110236220472,26.839370078740156,86.6,44.0,43.0,89.0,68.0,0.036363636,0.0
2018,2,68.0,20.966785714285713,24.606521739130436,27.192929292929293,22.795959595959598,8.319642857142856,31.549107142857142,76.6,36.0,33.0,100.0,67.0,0.036363636,0.0
2018,3,54.0,5.1424501424501425,26.702830188679247,31.121238938053096,24.171681415929203,8.429230769230768,30.303875968992248,76.6,38.0,47.0,91.0,80.0,0.036363636,0.0
2018,4,45.0,10.863611859838276,26.986792452830187,31.589473684210525,24.464912280701753,7.569465648854962,31.303875968992248,76.6,34.0,32.0,90.0,46.0,0.036363636,0.0
2018,5,48.0,4.8819407008086255,27.2803738317757,31.450434782608696,24.77913043478261,10.698461538461538,39.04461538461538,77.2,31.0,34.0,86.0,67.0,0.036363636,0.0
2018,6,50.0,0.014973262032085563,26.667889908256882,30.67008547008547,24.108547008547006,12.738345864661655,38.33533834586466,76.6,29.0,54.0,86.0,57.0,0.036363636,0.0
2018,7,28.0,0.58994708994709,27.394642857142856,32.14453781512605,24.650420168067228,10.496240601503759,33.2406015037594,76.6,32.0,41.0,83.0,68.0,0.036363636,0.0
2018,8,39.0,2.8904,27.348214285714285,31.705882352941178,24.778991596638654,10.277443609022557,34.27142857142857,76.6,30.0,29.0,77.0,74.0,0.036363636,0.0
2018,9,51.0,7.5626984126984125,27.687037037037037,32.32672413793104,25.127586206896552,9.093984962406015,31.06015037593985,78.4,33.0,40.0,80.0,74.0,0.036363636,0.0
2018,10,37.0,3.9122015915119364,27.674107142857142,31.309243697478994,25.05294117647059,10.139097744360901,37.42330827067669,76.6,30.0,23.0,78.0,71.0,0.036363636,0.0
2018,11,39.0,2.1552910052910055,28.30818181818182,32.78632478632478,25.49145299145299,9.293233082706767,33.61729323308271,76.6,31.0,0.0,78.0,71.0,0.036363636,0.0
2018,12,36.0,4.617195767195767,28.217117117117116,32.57058823529412,25.421008403361345,9.076691729323308,31.86541353383459,76.6,28.0,0.0,77.0,78.0,0.036363636,0.0
2018,13,24.0,7.769589041095891,27.003809523809526,31.474107142857143,24.379464285714285,7.617322834645669,34.79296875,78.5,32.0,47.0,75.0,81.0,0.036363636,0.0
2018,14,38.0,5.921276595744681,28.314953271028035,32.883478260869566,25.779999999999998,9.045454545454545,31.072727272727274,76.6,29.0,38.0,75.0,89.0,0.036363636,0.0
